dataset,split,baseline,n_real,seed,actual_real_per_class,n_syn,acc,macro_f1,per_class_f1_json,confusion_json,class_names_json
CWRU,lolo_load3,custom_pool,5,0,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.5779,0.5342,"{""healthy"":0.9854469854469855,""IR"":0.12389380530973451,""B"":0.4403183023872679,""OR"":0.5872259294566253}","[[237,0,0,0],[0,21,1,215],[5,35,83,113],[2,46,57,308]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load3,custom_pool,5,1,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.6242,0.6402,"{""healthy"":0.931237721021611,""IR"":0.5145482388973966,""B"":0.6721311475409836,""OR"":0.4429530201342282}","[[237,0,0,0],[0,168,44,25],[8,38,164,26],[27,210,44,132]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load3,custom_pool,5,2,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.5663,0.5241,"{""healthy"":0.9895615866388309,""IR"":0.050359712230215826,""B"":0.5390749601275917,""OR"":0.5174013921113689}","[[237,0,0,0],[0,7,65,165],[5,1,169,61],[0,33,157,223]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load3,custom_pool,5,3,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.5841,0.4226,"{""healthy"":1.0,""IR"":0.0,""B"":0.049586776859504134,""OR"":0.6408068269976727}","[[237,0,0,0],[0,0,0,237],[0,4,6,226],[0,0,0,413]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load3,custom_pool,5,4,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.6260,0.6207,"{""healthy"":0.8745387453874539,""IR"":0.3783783783783784,""B"":0.6386138613861386,""OR"":0.5911214953271028}","[[237,0,0,0],[0,84,22,131],[15,33,129,59],[53,90,17,253]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load3,custom_pool,5,5,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.6251,0.6273,"{""healthy"":0.9753086419753086,""IR"":0.4830508474576271,""B"":0.47570332480818417,""OR"":0.5752508361204013}","[[237,0,0,0],[0,114,4,119],[8,28,93,107],[4,93,58,258]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load3,custom_pool,5,6,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.5824,0.5449,"{""healthy"":0.9614604462474645,""IR"":0.09696969696969697,""B"":0.5529953917050692,""OR"":0.5682507583417593}","[[237,0,0,0],[0,16,16,205],[7,19,120,90],[12,58,62,281]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load3,custom_pool,5,7,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.5859,0.5686,"{""healthy"":0.983402489626556,""IR"":0.11246943765281174,""B"":0.5944700460829493,""OR"":0.5841476655808904}","[[237,0,0,0],[0,23,25,189],[6,51,129,50],[2,98,44,269]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load3,custom_pool,5,8,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.6082,0.6187,"{""healthy"":0.8777777777777778,""IR"":0.5035765379113019,""B"":0.6781857451403888,""OR"":0.41544117647058826}","[[237,0,0,0],[0,176,46,15],[13,63,157,3],[53,223,24,113]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load3,custom_pool,5,9,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.6224,0.5410,"{""healthy"":0.9916317991631799,""IR"":0.0,""B"":0.5467980295566502,""OR"":0.6256684491978609}","[[237,0,0,0],[0,0,0,237],[4,0,111,121],[0,3,59,351]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load3,custom_pool,5,10,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.6287,0.6396,"{""healthy"":0.9916317991631799,""IR"":0.32456140350877194,""B"":0.6840958605664488,""OR"":0.5580304806565064}","[[237,0,0,0],[0,74,6,157],[4,30,157,45],[0,115,60,238]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load3,custom_pool,5,11,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.5806,0.5168,"{""healthy"":0.7657512116316639,""IR"":0.1375,""B"":0.529126213592233,""OR"":0.6346368715083799}","[[237,0,0,0],[0,22,53,162],[86,5,109,36],[59,56,14,284]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load3,custom_pool,5,12,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.5815,0.5417,"{""healthy"":0.8571428571428571,""IR"":0.08571428571428572,""B"":0.6594827586206896,""OR"":0.5642775881683731}","[[237,0,0,0],[0,15,53,169],[22,12,153,49],[57,86,22,248]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load3,custom_pool,5,13,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.5263,0.4224,"{""healthy"":0.920388349514563,""IR"":0.0625,""B"":0.1453287197231834,""OR"":0.561525129982669}","[[237,0,0,0],[0,9,6,222],[16,4,21,195],[25,38,26,324]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load3,custom_pool,5,14,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.6269,0.5627,"{""healthy"":0.8994307400379506,""IR"":0.05818181818181818,""B"":0.6715328467153284,""OR"":0.6214908034849952}","[[237,0,0,0],[0,8,15,214],[13,0,138,85],[40,30,22,321]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load3,custom_pool,5,15,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.5797,0.4112,"{""healthy"":1.0,""IR"":0.0,""B"":0.008438818565400843,""OR"":0.6363636363636364}","[[237,0,0,0],[0,0,0,237],[0,0,1,235],[0,0,0,413]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load3,custom_pool,5,16,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.6331,0.6394,"{""healthy"":0.8843283582089553,""IR"":0.45041322314049587,""B"":0.6522911051212938,""OR"":0.5707602339181287}","[[237,0,0,0],[0,109,7,121],[8,30,121,77],[54,108,7,244]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load3,custom_pool,5,17,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.5931,0.5808,"{""healthy"":0.7719869706840391,""IR"":0.5550387596899224,""B"":0.4657534246575342,""OR"":0.5305466237942122}","[[237,0,0,0],[0,179,41,17],[84,40,85,27],[56,189,3,165]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load3,custom_pool,5,18,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.6126,0.6286,"{""healthy"":0.9937106918238994,""IR"":0.39436619718309857,""B"":0.6334519572953736,""OR"":0.49295774647887325}","[[237,0,0,0],[0,98,45,94],[3,27,178,28],[0,135,103,175]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load3,custom_pool,5,19,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.5610,0.5490,"{""healthy"":0.8994307400379506,""IR"":0.3470031545741325,""B"":0.3716216216216216,""OR"":0.5779467680608364}","[[237,0,0,0],[0,110,0,127],[8,152,55,21],[45,135,5,228]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load3,custom_pool,5,20,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.5548,0.5576,"{""healthy"":0.9349112426035503,""IR"":0.4031620553359684,""B"":0.4083769633507853,""OR"":0.48413631022326675}","[[237,0,0,0],[0,102,14,121],[10,37,78,111],[23,130,54,206]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load3,custom_pool,5,21,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.6411,0.5649,"{""healthy"":0.9854469854469855,""IR"":0.008,""B"":0.6215722120658135,""OR"":0.6446280991735537}","[[237,0,0,0],[0,1,52,184],[7,0,170,59],[0,12,89,312]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load3,custom_pool,5,22,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.5993,0.5708,"{""healthy"":0.9978947368421053,""IR"":0.17210682492581603,""B"":0.5304136253041363,""OR"":0.5826001955034213}","[[237,0,0,0],[0,29,6,202],[1,16,109,110],[0,55,60,298]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load3,custom_pool,5,23,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.6714,0.6776,"{""healthy"":0.9937106918238994,""IR"":0.5079365079365079,""B"":0.5721040189125296,""OR"":0.6365795724465558}","[[237,0,0,0],[0,128,8,101],[3,52,121,60],[0,87,58,268]]","[""healthy"",""IR"",""B"",""OR""]"
