dataset,split,baseline,n_real,seed,actual_real_per_class,n_syn,acc,macro_f1,per_class_f1_json,confusion_json,class_names_json
CWRU,within_load0,noise_aug,5,0,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.2941,0.2453,"{""healthy"":0.05405405405405406,""IR"":0.26229508196721313,""B"":0.26277372262773724,""OR"":0.4020618556701031}","[[1,34,0,1],[0,32,20,20],[0,46,18,8],[0,60,27,39]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,noise_aug,5,1,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.4641,0.4196,"{""healthy"":0.5070422535211268,""IR"":0.43902439024390244,""B"":0.17721518987341772,""OR"":0.5550660792951542}","[[36,0,0,0],[5,36,0,31],[47,11,7,7],[18,45,0,63]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,noise_aug,5,2,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.5229,0.4841,"{""healthy"":1.0,""IR"":0.02564102564102564,""B"":0.2857142857142857,""OR"":0.625}","[[36,0,0,0],[0,1,18,53],[0,2,18,52],[0,3,18,105]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,noise_aug,5,3,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.5556,0.6118,"{""healthy"":1.0,""IR"":0.47337278106508873,""B"":0.43478260869565216,""OR"":0.5390625}","[[36,0,0,0],[0,40,0,32],[0,18,25,29],[0,39,18,69]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,noise_aug,5,4,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.5261,0.4881,"{""healthy"":0.8089887640449438,""IR"":0.0273972602739726,""B"":0.5921787709497207,""OR"":0.5239852398523985}","[[36,0,0,0],[0,1,16,55],[0,0,53,19],[17,0,38,71]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,noise_aug,5,5,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.4379,0.4551,"{""healthy"":0.7578947368421053,""IR"":0.3564356435643564,""B"":0.25,""OR"":0.45588235294117646}","[[36,0,0,0],[0,18,18,36],[5,1,18,48],[18,10,36,62]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,noise_aug,5,6,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.4477,0.5187,"{""healthy"":1.0,""IR"":0.31718061674008813,""B"":0.24778761061946902,""OR"":0.51}","[[36,0,0,0],[0,36,18,18],[0,53,14,5],[0,66,9,51]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,noise_aug,5,7,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.4444,0.4103,"{""healthy"":0.7741935483870968,""IR"":0.2155688622754491,""B"":0.07894736842105263,""OR"":0.572463768115942}","[[36,0,0,0],[0,18,0,54],[3,49,3,17],[18,28,1,79]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,noise_aug,5,8,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.4379,0.4160,"{""healthy"":0.5294117647058824,""IR"":0.45454545454545453,""B"":0.22727272727272727,""OR"":0.4528301886792453}","[[36,0,0,0],[0,40,2,30],[46,8,10,8],[18,56,4,48]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,noise_aug,5,9,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.5588,0.6175,"{""healthy"":0.8923076923076924,""IR"":0.4177215189873418,""B"":0.6621621621621622,""OR"":0.4979253112033195}","[[29,0,7,0],[0,33,2,37],[0,5,49,18],[0,48,18,60]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,noise_aug,5,10,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.4935,0.5016,"{""healthy"":0.6545454545454545,""IR"":0.5454545454545454,""B"":0.3956043956043956,""OR"":0.4107142857142857}","[[36,0,0,0],[0,51,0,21],[20,3,18,31],[18,61,1,46]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,noise_aug,5,11,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.3824,0.3804,"{""healthy"":0.7346938775510204,""IR"":0.3728813559322034,""B"":0.04597701149425287,""OR"":0.368}","[[36,0,0,0],[0,33,4,35],[8,19,2,43],[18,53,9,46]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,noise_aug,5,12,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.4608,0.4111,"{""healthy"":0.8,""IR"":0.24,""B"":0.02702702702702703,""OR"":0.5771812080536913}","[[36,0,0,0],[0,18,0,54],[0,39,1,32],[18,21,1,86]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,noise_aug,5,13,"{""0"":5,""1"":5,""2"":5,""3"":5}",80,0.4869,0.5511,"{""healthy"":1.0,""IR"":0.44019138755980863,""B"":0.3177570093457944,""OR"":0.44642857142857145}","[[36,0,0,0],[0,46,0,26],[0,33,17,22],[0,58,18,50]]","[""healthy"",""IR"",""B"",""OR""]"
