dataset,split,baseline,n_real,seed,actual_real_per_class,n_syn,acc,macro_f1,per_class_f1_json,confusion_json,class_names_json
Berkeley_milling,case_split,custom_pool,5,0,"{""0"":5,""1"":5,""2"":5}",60,0.4644,0.4648,"{""sharp"":0.5326876513317191,""worn"":0.4878048780487805,""severe"":0.37383177570093457}","[[110,21,90],[57,110,88],[25,65,80]]","[""sharp"",""worn"",""severe""]"
Berkeley_milling,case_split,custom_pool,5,1,"{""0"":5,""1"":5,""2"":5}",60,0.5077,0.4503,"{""sharp"":0.6798561151079137,""worn"":0.11409395973154363,""severe"":0.5570776255707762}","[[189,19,13],[105,17,133],[41,7,122]]","[""sharp"",""worn"",""severe""]"
Berkeley_milling,case_split,custom_pool,5,2,"{""0"":5,""1"":5,""2"":5}",60,0.4845,0.4519,"{""sharp"":0.6369710467706013,""worn"":0.1656441717791411,""severe"":0.5531914893617021}","[[143,41,37],[61,27,167],[24,3,143]]","[""sharp"",""worn"",""severe""]"
Berkeley_milling,case_split,custom_pool,5,3,"{""0"":5,""1"":5,""2"":5}",60,0.4211,0.4011,"{""sharp"":0.46475195822454307,""worn"":0.2554517133956386,""severe"":0.48299319727891155}","[[89,15,117],[55,41,159],[18,10,142]]","[""sharp"",""worn"",""severe""]"
Berkeley_milling,case_split,custom_pool,5,4,"{""0"":5,""1"":5,""2"":5}",60,0.5789,0.5436,"{""sharp"":0.7072758037225042,""worn"":0.49023861171366595,""severe"":0.43333333333333335}","[[209,12,0],[124,113,18],[37,81,52]]","[""sharp"",""worn"",""severe""]"
Berkeley_milling,case_split,custom_pool,10,0,"{""0"":10,""1"":10,""2"":10}",60,0.5836,0.5620,"{""sharp"":0.6139534883720931,""worn"":0.608,""severe"":0.4641350210970464}","[[132,87,2],[55,190,10],[22,93,55]]","[""sharp"",""worn"",""severe""]"
Berkeley_milling,case_split,custom_pool,10,1,"{""0"":10,""1"":10,""2"":10}",60,0.5774,0.5508,"{""sharp"":0.7239488117001828,""worn"":0.36363636363636365,""severe"":0.5648854961832062}","[[198,2,21],[100,64,91],[28,31,111]]","[""sharp"",""worn"",""severe""]"
Berkeley_milling,case_split,custom_pool,10,2,"{""0"":10,""1"":10,""2"":10}",60,0.5000,0.4765,"{""sharp"":0.6186440677966102,""worn"":0.20168067226890757,""severe"":0.6090712742980562}","[[146,61,14],[81,36,138],[24,5,141]]","[""sharp"",""worn"",""severe""]"
Berkeley_milling,case_split,custom_pool,10,3,"{""0"":10,""1"":10,""2"":10}",60,0.4706,0.4685,"{""sharp"":0.44242424242424244,""worn"":0.4300202839756592,""severe"":0.5330490405117271}","[[73,93,55],[30,106,119],[6,39,125]]","[""sharp"",""worn"",""severe""]"
Berkeley_milling,case_split,custom_pool,10,4,"{""0"":10,""1"":10,""2"":10}",60,0.6176,0.6160,"{""sharp"":0.6987951807228916,""worn"":0.48259860788863107,""severe"":0.6666666666666666}","[[174,45,2],[81,104,70],[22,27,121]]","[""sharp"",""worn"",""severe""]"
