dataset,split,baseline,n_real,seed,actual_real_per_class,n_syn,acc,macro_f1,per_class_f1_json,confusion_json,class_names_json
Berkeley_milling_v2_binary,inner_val_healthy_vs_degraded,real_only,2,0,"{""0"":2,""1"":2}",0,0.6303,0.5938,"{""healthy"":0.472,""degraded"":0.7155172413793104}","[[59,60],[72,166]]","[""healthy"",""degraded""]"
Berkeley_milling_v2_binary,inner_val_healthy_vs_degraded,real_only,2,1,"{""0"":2,""1"":2}",0,0.6134,0.6126,"{""healthy"":0.6310160427807486,""degraded"":0.5941176470588235}","[[118,1],[137,101]]","[""healthy"",""degraded""]"
Berkeley_milling_v2_binary,inner_val_healthy_vs_degraded,real_only,2,2,"{""0"":2,""1"":2}",0,0.6106,0.5993,"{""healthy"":0.531986531986532,""degraded"":0.6666666666666666}","[[79,40],[99,139]]","[""healthy"",""degraded""]"
Berkeley_milling_v2_binary,inner_val_healthy_vs_degraded,real_only,2,3,"{""0"":2,""1"":2}",0,0.6134,0.6109,"{""healthy"":0.5792682926829268,""degraded"":0.6424870466321243}","[[95,24],[114,124]]","[""healthy"",""degraded""]"
Berkeley_milling_v2_binary,inner_val_healthy_vs_degraded,real_only,2,4,"{""0"":2,""1"":2}",0,0.6527,0.6517,"{""healthy"":0.6331360946745562,""degraded"":0.6702127659574468}","[[107,12],[112,126]]","[""healthy"",""degraded""]"
Berkeley_milling_v2_binary,inner_val_healthy_vs_degraded,real_only,2,5,"{""0"":2,""1"":2}",0,0.7311,0.7278,"{""healthy"":0.6981132075471698,""degraded"":0.7575757575757576}","[[111,8],[88,150]]","[""healthy"",""degraded""]"
Berkeley_milling_v2_binary,inner_val_healthy_vs_degraded,real_only,2,6,"{""0"":2,""1"":2}",0,0.7507,0.7353,"{""healthy"":0.6715867158671587,""degraded"":0.7990970654627539}","[[91,28],[61,177]]","[""healthy"",""degraded""]"
Berkeley_milling_v2_binary,inner_val_healthy_vs_degraded,real_only,2,7,"{""0"":2,""1"":2}",0,0.5686,0.5671,"{""healthy"":0.5925925925925926,""degraded"":0.5416666666666666}","[[112,7],[147,91]]","[""healthy"",""degraded""]"
Berkeley_milling_v2_binary,inner_val_healthy_vs_degraded,real_only,2,8,"{""0"":2,""1"":2}",0,0.6527,0.6526,"{""healthy"":0.6574585635359116,""degraded"":0.6477272727272727}","[[119,0],[124,114]]","[""healthy"",""degraded""]"
Berkeley_milling_v2_binary,inner_val_healthy_vs_degraded,real_only,2,9,"{""0"":2,""1"":2}",0,0.5518,0.5458,"{""healthy"":0.5979899497487438,""degraded"":0.4936708860759494}","[[119,0],[160,78]]","[""healthy"",""degraded""]"
Berkeley_milling_v2_binary,inner_val_healthy_vs_degraded,real_only,5,0,"{""0"":5,""1"":5}",0,0.6499,0.6498,"{""healthy"":0.6556473829201102,""degraded"":0.6438746438746439}","[[119,0],[125,113]]","[""healthy"",""degraded""]"
Berkeley_milling_v2_binary,inner_val_healthy_vs_degraded,real_only,5,1,"{""0"":5,""1"":5}",0,0.7255,0.7183,"{""healthy"":0.6733333333333333,""degraded"":0.7632850241545893}","[[101,18],[80,158]]","[""healthy"",""degraded""]"
Berkeley_milling_v2_binary,inner_val_healthy_vs_degraded,real_only,5,2,"{""0"":5,""1"":5}",0,0.5826,0.5824,"{""healthy"":0.5917808219178082,""degraded"":0.5730659025787965}","[[108,11],[138,100]]","[""healthy"",""degraded""]"
Berkeley_milling_v2_binary,inner_val_healthy_vs_degraded,real_only,5,3,"{""0"":5,""1"":5}",0,0.6527,0.6522,"{""healthy"":0.6395348837209303,""degraded"":0.6648648648648648}","[[110,9],[115,123]]","[""healthy"",""degraded""]"
Berkeley_milling_v2_binary,inner_val_healthy_vs_degraded,real_only,5,4,"{""0"":5,""1"":5}",0,0.7115,0.6962,"{""healthy"":0.628158844765343,""degraded"":0.7643020594965675}","[[87,32],[71,167]]","[""healthy"",""degraded""]"
Berkeley_milling_v2_binary,inner_val_healthy_vs_degraded,real_only,5,5,"{""0"":5,""1"":5}",0,0.7171,0.7164,"{""healthy"":0.7020648967551623,""degraded"":0.7306666666666667}","[[119,0],[101,137]]","[""healthy"",""degraded""]"
