dataset,split,baseline,n_real,seed,actual_real_per_class,n_syn,acc,macro_f1,per_class_f1_json,confusion_json,class_names_json
PU,loco_N09_M07_F10,noise_aug,5,0,"{""0"":5,""1"":5,""2"":5}",60,0.4461,0.3901,"{""healthy"":0.5353319057815846,""OR"":0.5293542074363993,""IR"":0.10569105691056911}","[[1500,0,0],[903,541,59],[1701,0,104]]","[""healthy"",""OR"",""IR""]"
PU,loco_N09_M07_F10,noise_aug,5,1,"{""0"":5,""1"":5,""2"":5}",60,0.5614,0.4684,"{""healthy"":0.83365840066871,""OR"":0.5714964370546318,""IR"":0.0}","[[1496,0,4],[292,1203,8],[301,1504,0]]","[""healthy"",""OR"",""IR""]"
