dataset,split,baseline,n_real,seed,actual_real_per_class,n_syn,acc,macro_f1,per_class_f1_json,confusion_json,class_names_json
UMich_CNC,inner_val_umich_v2_controls,noise_aug,2,0,"{""0"":2,""1"":2}",40,0.3171,0.3134,"{""unworn"":0.36363636363636365,""worn"":0.2631578947368421}","[[8,9],[19,5]]","[""unworn"",""worn""]"
UMich_CNC,inner_val_umich_v2_controls,noise_aug,2,1,"{""0"":2,""1"":2}",40,0.5610,0.5607,"{""unworn"":0.5714285714285714,""worn"":0.55}","[[12,5],[13,11]]","[""unworn"",""worn""]"
UMich_CNC,inner_val_umich_v2_controls,noise_aug,2,2,"{""0"":2,""1"":2}",40,0.5122,0.5048,"{""unworn"":0.4444444444444444,""worn"":0.5652173913043478}","[[8,9],[11,13]]","[""unworn"",""worn""]"
UMich_CNC,inner_val_umich_v2_controls,noise_aug,2,3,"{""0"":2,""1"":2}",40,0.4878,0.4866,"{""unworn"":0.46153846153846156,""worn"":0.5116279069767442}","[[9,8],[13,11]]","[""unworn"",""worn""]"
UMich_CNC,inner_val_umich_v2_controls,noise_aug,2,4,"{""0"":2,""1"":2}",40,0.4390,0.4377,"{""unworn"":0.46511627906976744,""worn"":0.41025641025641024}","[[10,7],[16,8]]","[""unworn"",""worn""]"
UMich_CNC,inner_val_umich_v2_controls,noise_aug,2,5,"{""0"":2,""1"":2}",40,0.5366,0.3919,"{""unworn"":0.09523809523809523,""worn"":0.6885245901639344}","[[1,16],[3,21]]","[""unworn"",""worn""]"
UMich_CNC,inner_val_umich_v2_controls,noise_aug,2,6,"{""0"":2,""1"":2}",40,0.4146,0.3971,"{""unworn"":0.5,""worn"":0.29411764705882354}","[[12,5],[19,5]]","[""unworn"",""worn""]"
UMich_CNC,inner_val_umich_v2_controls,noise_aug,2,7,"{""0"":2,""1"":2}",40,0.4634,0.4473,"{""unworn"":0.35294117647058826,""worn"":0.5416666666666666}","[[6,11],[11,13]]","[""unworn"",""worn""]"
UMich_CNC,inner_val_umich_v2_controls,noise_aug,2,8,"{""0"":2,""1"":2}",40,0.4878,0.4675,"{""unworn"":0.5714285714285714,""worn"":0.36363636363636365}","[[14,3],[18,6]]","[""unworn"",""worn""]"
UMich_CNC,inner_val_umich_v2_controls,noise_aug,2,9,"{""0"":2,""1"":2}",40,0.3902,0.3769,"{""unworn"":0.2857142857142857,""worn"":0.46808510638297873}","[[5,12],[13,11]]","[""unworn"",""worn""]"
UMich_CNC,inner_val_umich_v2_controls,noise_aug,5,0,"{""0"":5,""1"":5}",40,0.4634,0.4631,"{""unworn"":0.47619047619047616,""worn"":0.45}","[[10,7],[15,9]]","[""unworn"",""worn""]"
UMich_CNC,inner_val_umich_v2_controls,noise_aug,5,1,"{""0"":5,""1"":5}",40,0.4634,0.4553,"{""unworn"":0.3888888888888889,""worn"":0.5217391304347826}","[[7,10],[12,12]]","[""unworn"",""worn""]"
UMich_CNC,inner_val_umich_v2_controls,noise_aug,5,2,"{""0"":5,""1"":5}",40,0.4146,0.3850,"{""unworn"":0.25,""worn"":0.52}","[[4,13],[11,13]]","[""unworn"",""worn""]"
UMich_CNC,inner_val_umich_v2_controls,noise_aug,5,3,"{""0"":5,""1"":5}",40,0.3902,0.3331,"{""unworn"":0.13793103448275862,""worn"":0.5283018867924528}","[[2,15],[10,14]]","[""unworn"",""worn""]"
UMich_CNC,inner_val_umich_v2_controls,noise_aug,5,4,"{""0"":5,""1"":5}",40,0.5854,0.5763,"{""unworn"":0.5142857142857142,""worn"":0.6382978723404256}","[[9,8],[9,15]]","[""unworn"",""worn""]"
UMich_CNC,inner_val_umich_v2_controls,noise_aug,5,5,"{""0"":5,""1"":5}",40,0.4390,0.4168,"{""unworn"":0.5306122448979592,""worn"":0.30303030303030304}","[[13,4],[19,5]]","[""unworn"",""worn""]"
