dataset,split,baseline,n_real,seed,actual_real_per_class,n_syn,acc,macro_f1,per_class_f1_json,confusion_json,class_names_json
CWRU,train_load0_test_load1,real_only,5,0,"{""0"":5,""1"":5,""2"":5,""3"":5}",0,0.2105,0.0870,"{""healthy"":0.0,""IR"":0.0,""B"":0.34782608695652173,""OR"":0.0}","[[0,0,236,0],[0,0,236,0],[0,0,236,0],[0,0,413,0]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,real_only,5,1,"{""0"":5,""1"":5,""2"":5,""3"":5}",0,0.3470,0.2550,"{""healthy"":0.0,""IR"":0.5949579831932773,""B"":0.4248496993987976,""OR"":0.0}","[[0,0,236,0],[0,177,59,0],[0,24,212,0],[0,158,255,0]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,real_only,5,2,"{""0"":5,""1"":5,""2"":5,""3"":5}",0,0.2105,0.0870,"{""healthy"":0.0,""IR"":0.0,""B"":0.34782608695652173,""OR"":0.0}","[[0,0,236,0],[0,0,236,0],[0,0,236,0],[0,0,413,0]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,real_only,5,3,"{""0"":5,""1"":5,""2"":5,""3"":5}",0,0.2640,0.1543,"{""healthy"":0.0,""IR"":0.36419753086419754,""B"":0.0,""OR"":0.25316455696202533}","[[0,236,0,0],[0,236,0,0],[0,235,0,1],[0,353,0,60]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,real_only,5,4,"{""0"":5,""1"":5,""2"":5,""3"":5}",0,0.3211,0.2705,"{""healthy"":0.296028880866426,""IR"":0.040875912408759124,""B"":0.1918819188191882,""OR"":0.5530227948463825}","[[41,195,0,0],[0,14,2,220],[0,113,26,97],[0,127,7,279]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,real_only,5,5,"{""0"":5,""1"":5,""2"":5,""3"":5}",0,0.1659,0.1054,"{""healthy"":0.0,""IR"":0.08950617283950617,""B"":0.3322751322751323,""OR"":0.0}","[[0,236,0,0],[0,29,207,0],[0,79,157,0],[0,68,345,0]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,real_only,5,6,"{""0"":5,""1"":5,""2"":5,""3"":5}",0,0.1320,0.0835,"{""healthy"":0.0,""IR"":0.0,""B"":0.19910514541387025,""OR"":0.13470319634703196}","[[0,0,0,236],[0,0,215,21],[0,0,89,147],[0,0,354,59]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,real_only,5,7,"{""0"":5,""1"":5,""2"":5,""3"":5}",0,0.1793,0.1296,"{""healthy"":0.0,""IR"":0.0,""B"":0.1813186813186813,""OR"":0.33707865168539325}","[[0,236,0,0],[0,0,152,84],[0,1,66,169],[0,4,274,135]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,real_only,5,8,"{""0"":5,""1"":5,""2"":5,""3"":5}",0,0.2105,0.0870,"{""healthy"":0.0,""IR"":0.0,""B"":0.34782608695652173,""OR"":0.0}","[[0,0,236,0],[0,0,236,0],[0,0,236,0],[0,0,413,0]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,real_only,5,9,"{""0"":5,""1"":5,""2"":5,""3"":5}",0,0.3684,0.1346,"{""healthy"":0.0,""IR"":0.0,""B"":0.0,""OR"":0.5384615384615384}","[[0,0,0,236],[0,0,0,236],[0,0,0,236],[0,0,0,413]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,real_only,10,0,"{""0"":10,""1"":10,""2"":10,""3"":10}",0,0.2194,0.1137,"{""healthy"":0.0,""IR"":0.0392156862745098,""B"":0.34194528875379937,""OR"":0.0735632183908046}","[[0,0,236,0],[0,5,229,2],[0,7,225,4],[0,7,390,16]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,real_only,10,1,"{""0"":10,""1"":10,""2"":10,""3"":10}",0,0.4576,0.4047,"{""healthy"":0.7814569536423841,""IR"":0.5681528662420382,""B"":0.26932668329177056,""OR"":0.0}","[[236,0,0,0],[1,223,4,8],[72,79,54,31],[59,247,107,0]]","[""healthy"",""IR"",""B"",""OR""]"
