dataset,split,baseline,n_real,seed,actual_real_per_class,n_syn,acc,macro_f1,per_class_f1_json,confusion_json,class_names_json
CWRU,within_load0,real_only,5,0,"{""0"":5,""1"":5,""2"":5,""3"":5}",0,0.2353,0.0952,"{""healthy"":0.0,""IR"":0.0,""B"":0.38095238095238093,""OR"":0.0}","[[0,0,36,0],[0,0,72,0],[0,0,72,0],[0,0,126,0]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,real_only,5,1,"{""0"":5,""1"":5,""2"":5,""3"":5}",0,0.2353,0.1006,"{""healthy"":0.0,""IR"":0.0,""B"":0.4022346368715084,""OR"":0.0}","[[0,0,27,9],[0,0,72,0],[0,0,72,0],[0,11,115,0]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,real_only,10,0,"{""0"":10,""1"":10,""2"":10,""3"":10}",0,0.4085,0.3259,"{""healthy"":0.0,""IR"":0.4897959183673469,""B"":0.43866171003717475,""OR"":0.375}","[[0,0,36,0],[0,36,34,2],[0,11,59,2],[0,28,68,30]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,real_only,10,1,"{""0"":10,""1"":10,""2"":10,""3"":10}",0,0.3824,0.3641,"{""healthy"":0.782608695652174,""IR"":0.47368421052631576,""B"":0.2,""OR"":0.0}","[[36,0,0,0],[0,72,0,0],[2,61,9,0],[18,99,9,0]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,noise_aug,5,0,"{""0"":5,""1"":5,""2"":5,""3"":5}",200,0.4706,0.5020,"{""healthy"":0.8181818181818182,""IR"":0.4375,""B"":0.32653061224489793,""OR"":0.42574257425742573}","[[36,0,0,0],[0,49,6,17],[0,40,16,16],[16,63,4,43]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,noise_aug,5,1,"{""0"":5,""1"":5,""2"":5,""3"":5}",200,0.5229,0.5465,"{""healthy"":0.8372093023255814,""IR"":0.4782608695652174,""B"":0.35398230088495575,""OR"":0.5163636363636364}","[[36,0,0,0],[0,33,3,36],[0,10,20,42],[14,23,18,71]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,noise_aug,10,0,"{""0"":10,""1"":10,""2"":10,""3"":10}",200,0.5392,0.6017,"{""healthy"":1.0,""IR"":0.4166666666666667,""B"":0.5070422535211268,""OR"":0.4830917874396135}","[[36,0,0,0],[0,25,27,20],[0,7,54,11],[0,16,60,50]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,noise_aug,10,1,"{""0"":10,""1"":10,""2"":10,""3"":10}",200,0.6536,0.6785,"{""healthy"":0.8888888888888888,""IR"":0.5034965034965035,""B"":0.6666666666666666,""OR"":0.6548672566371682}","[[36,0,0,0],[0,36,18,18],[0,10,54,8],[9,25,18,74]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,custom_pool,5,0,"{""0"":5,""1"":5,""2"":5,""3"":5}",40,0.3072,0.1848,"{""healthy"":0.0,""IR"":0.0,""B"":0.33043478260869563,""OR"":0.40875912408759124}","[[0,0,6,30],[0,0,44,28],[0,0,38,34],[0,0,70,56]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,custom_pool,5,1,"{""0"":5,""1"":5,""2"":5,""3"":5}",40,0.5229,0.5401,"{""healthy"":0.7346938775510204,""IR"":0.49645390070921985,""B"":0.5797101449275363,""OR"":0.3493975903614458}","[[36,0,0,0],[0,35,28,9],[8,2,60,2],[18,32,47,29]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,custom_pool,10,0,"{""0"":10,""1"":10,""2"":10,""3"":10}",40,0.5098,0.5147,"{""healthy"":1.0,""IR"":0.02564102564102564,""B"":0.5352112676056338,""OR"":0.4979919678714859}","[[36,0,0,0],[0,1,23,48],[0,2,57,13],[0,3,61,62]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,custom_pool,10,1,"{""0"":10,""1"":10,""2"":10,""3"":10}",40,0.4804,0.4810,"{""healthy"":0.6050420168067226,""IR"":0.5492227979274611,""B"":0.35714285714285715,""OR"":0.4125}","[[36,0,0,0],[0,53,18,1],[29,18,25,0],[18,50,25,33]]","[""healthy"",""IR"",""B"",""OR""]"
