dataset,split,baseline,n_real,seed,actual_real_per_class,n_syn,acc,macro_f1,per_class_f1_json,confusion_json,class_names_json
PU,loco_N15_M01_F10,noise_aug,5,0,"{""0"":5,""1"":5,""2"":5}",60,0.6236,0.6321,"{""healthy"":0.9993351063829787,""OR"":0.39933665008291874,""IR"":0.49764216366158115}","[[1503,0,0],[1,602,901],[1,909,897]]","[""healthy"",""OR"",""IR""]"
PU,loco_N15_M01_F10,noise_aug,5,1,"{""0"":5,""1"":5,""2"":5}",60,0.4913,0.4993,"{""healthy"":0.7246499787865931,""OR"":0.5718363463368221,""IR"":0.20149983697424192}","[[854,0,649],[0,1202,302],[0,1498,309]]","[""healthy"",""OR"",""IR""]"
PU,loco_N15_M01_F10,noise_aug,5,2,"{""0"":5,""1"":5,""2"":5}",60,0.4119,0.4039,"{""healthy"":0.33277870216306155,""OR"":0.38947595428078496,""IR"":0.4893350062735257}","[[300,1203,0],[0,903,601],[0,1027,780]]","[""healthy"",""OR"",""IR""]"
PU,loco_N15_M01_F10,noise_aug,5,3,"{""0"":5,""1"":5,""2"":5}",60,0.4323,0.4368,"{""healthy"":0.5740037950664136,""OR"":0.5654747809614018,""IR"":0.1710646041856233}","[[605,0,898],[0,1194,310],[0,1525,282]]","[""healthy"",""OR"",""IR""]"
PU,loco_N15_M01_F10,noise_aug,5,4,"{""0"":5,""1"":5,""2"":5}",60,0.6211,0.5387,"{""healthy"":0.9929836284664216,""OR"":0.6230323115161558,""IR"":0.0}","[[1486,17,0],[0,1504,0],[4,1803,0]]","[""healthy"",""OR"",""IR""]"
PU,loco_N15_M01_F10,noise_aug,5,5,"{""0"":5,""1"":5,""2"":5}",60,0.5266,0.5406,"{""healthy"":0.650202065559048,""OR"":0.6050905274206245,""IR"":0.3665738161559889}","[[724,5,774],[0,1153,351],[0,1149,658]]","[""healthy"",""OR"",""IR""]"
PU,loco_N15_M01_F10,noise_aug,5,6,"{""0"":5,""1"":5,""2"":5}",60,0.6246,0.5416,"{""healthy"":1.0,""OR"":0.6247144340602284,""IR"":0.0}","[[1503,0,0],[0,1504,0],[0,1807,0]]","[""healthy"",""OR"",""IR""]"
PU,loco_N15_M01_F10,noise_aug,5,7,"{""0"":5,""1"":5,""2"":5}",60,0.5908,0.5015,"{""healthy"":0.9114614918132201,""OR"":0.5929692681848331,""IR"":0.0}","[[1503,0,0],[163,1341,0],[129,1678,0]]","[""healthy"",""OR"",""IR""]"
PU,loco_N15_M01_F10,noise_aug,5,8,"{""0"":5,""1"":5,""2"":5}",60,0.6618,0.6385,"{""healthy"":0.9598615916955018,""OR"":0.29767040552200175,""IR"":0.6579185520361991}","[[1387,116,0],[0,345,1159],[0,353,1454]]","[""healthy"",""OR"",""IR""]"
PU,loco_N15_M01_F10,noise_aug,5,9,"{""0"":5,""1"":5,""2"":5}",60,0.3841,0.3708,"{""healthy"":0.3419746276889134,""OR"":0.43794014084507044,""IR"":0.3326199938856619}","[[310,782,411],[0,995,509],[0,1263,544]]","[""healthy"",""OR"",""IR""]"
PU,loco_N15_M01_F10,noise_aug,5,10,"{""0"":5,""1"":5,""2"":5}",60,0.6253,0.5002,"{""healthy"":0.8333795397837538,""OR"":0.0,""IR"":0.6672570290015497}","[[1503,0,0],[301,0,1203],[300,0,1507]]","[""healthy"",""OR"",""IR""]"
PU,loco_N15_M01_F10,noise_aug,5,11,"{""0"":5,""1"":5,""2"":5}",60,0.4155,0.4390,"{""healthy"":0.5436046511627907,""OR"":0.45864661654135336,""IR"":0.3146614710180224}","[[561,0,942],[0,793,711],[0,1161,646]]","[""healthy"",""OR"",""IR""]"
PU,loco_N15_M01_F10,noise_aug,5,12,"{""0"":5,""1"":5,""2"":5}",60,0.5621,0.4684,"{""healthy"":0.8333795397837538,""OR"":0.5707502374169041,""IR"":0.001105583195135434}","[[1503,0,0],[301,1202,1],[300,1506,1]]","[""healthy"",""OR"",""IR""]"
PU,loco_N15_M01_F10,noise_aug,5,13,"{""0"":5,""1"":5,""2"":5}",60,0.4375,0.3820,"{""healthy"":0.5719714964370546,""OR"":0.5739362717038733,""IR"":0.0}","[[602,426,475],[0,1504,0],[0,1807,0]]","[""healthy"",""OR"",""IR""]"
PU,loco_N15_M01_F10,noise_aug,5,14,"{""0"":5,""1"":5,""2"":5}",60,0.5129,0.5355,"{""healthy"":0.7406786761625471,""OR"":0.5433862433862434,""IR"":0.3224501589136088}","[[884,0,619],[0,1027,477],[0,1249,558]]","[""healthy"",""OR"",""IR""]"
PU,loco_N15_M01_F10,noise_aug,5,15,"{""0"":5,""1"":5,""2"":5}",60,0.3907,0.3261,"{""healthy"":0.3985082578582845,""OR"":0.5775729646697388,""IR"":0.0023594180102241447}","[[374,396,733],[0,1504,0],[0,1804,3]]","[""healthy"",""OR"",""IR""]"
PU,loco_N15_M01_F10,noise_aug,5,16,"{""0"":5,""1"":5,""2"":5}",60,0.6498,0.5275,"{""healthy"":0.9065138721351025,""OR"":0.0,""IR"":0.6759567387687188}","[[1503,0,0],[128,0,1376],[182,0,1625]]","[""healthy"",""OR"",""IR""]"
