method,class,feature,real_median,method_median,median_delta,robust_z_delta,relative_delta,hist_overlap
noise_aug,severe,ch5_crest,1.4835469,1.4154525,-0.068094344,-0.284595,-0.045900,0.670455
noise_aug,severe,ch5_kurtosis,3.0960516,3.2576024,0.16155075,0.232819,0.052180,0.846658
noise_aug,severe,ch5_rms,0.26161945,0.22221884,-0.039400602,-0.348772,-0.150603,0.713369
noise_aug,severe,ch5_skewness,0.53375757,0.46618985,-0.067567722,-0.170236,-0.126589,0.676337
noise_aug,severe,ch5_tooth_rms_cv,0.092870147,0.087916988,-0.0049531586,-0.098501,-0.053334,0.784492
noise_aug,severe,ch5_tpf_amp_ratio,0.10717617,0.13647953,0.029303352,0.327129,0.273413,0.471791
noise_aug,severe,energy_frac_ch0,0.060117685,0.060437752,0.00032006688,0.039333,0.005324,0.665508
noise_aug,severe,energy_frac_ch1,0.91886032,0.91165723,-0.0072030856,-0.292641,-0.007839,0.718182
noise_aug,severe,energy_frac_ch2,0.0080881008,0.0097616191,0.0016735183,0.176928,0.206911,0.714840
noise_aug,severe,energy_frac_ch3,0.0010628536,0.0012470586,0.00018420501,0.221651,0.173312,0.781016
noise_aug,severe,energy_frac_ch4,0.00094984231,0.0006276942,-0.00032214811,-0.526793,-0.339160,0.696524
noise_aug,severe,energy_frac_ch5,0.0012894378,0.00098815887,-0.00030127894,-0.258965,-0.233651,0.819251
noise_aug,severe,high_band_frac,0.0076498361,0.009262716,0.00161288,0.528347,0.210839,0.660561
noise_aug,severe,total_rms,3.3177083,3.0522408,-0.26546749,-0.235314,-0.080015,0.542246
