method,class,feature,real_median,method_median,median_delta,robust_z_delta,relative_delta,hist_overlap
noise_aug,severe,ch3_band5_frac,0.093467763,0.093598377,0.00013061449,0.005762,0.001397,0.630399
noise_aug,severe,ch3_crest,1.1802526,1.2179707,0.037718059,0.480123,0.031958,0.859523
noise_aug,severe,ch3_kurtosis,4.2637313,3.7145234,-0.54920793,-0.296027,-0.128809,0.795969
noise_aug,severe,ch3_rms,0.27148575,0.26925179,-0.0022339618,-0.167240,-0.008229,0.557589
noise_aug,severe,ch3_skewness,0.88736119,0.89524316,0.0078819763,0.016697,0.008882,0.763677
noise_aug,severe,ch3_tooth_rms_cv,0.034447526,0.030641279,-0.0038062469,-0.427033,-0.110494,0.744755
noise_aug,severe,ch3_tpf_amp_ratio,0.028322119,0.02833506,1.2940676e-05,0.000765,0.000457,0.616413
noise_aug,severe,ch4_band0_frac,0.078179338,0.12779034,0.049611,0.549389,0.634579,0.535582
noise_aug,severe,ch4_band1_frac,0.17078561,0.15505943,-0.015726179,-0.147170,-0.092081,0.366310
noise_aug,severe,ch4_band2_frac,0.16905695,0.14310538,-0.025951569,-0.295781,-0.153508,0.411148
noise_aug,severe,ch4_band3_frac,0.11869843,0.14138445,0.022686014,0.421886,0.191123,0.358289
noise_aug,severe,ch4_band4_frac,0.31382745,0.28500561,-0.028821839,-0.197671,-0.091840,0.352941
noise_aug,severe,ch4_band5_frac,0.038831159,0.036705898,-0.0021252609,-0.126220,-0.054731,0.587618
noise_aug,severe,ch4_crest,1.4736626,1.4598615,-0.013801101,-0.093195,-0.009365,0.793089
noise_aug,severe,ch4_kurtosis,3.0820956,3.294386,0.21229036,0.403703,0.068879,0.946113
noise_aug,severe,ch4_rms,0.22644584,0.21916906,-0.0072767713,-0.097338,-0.032135,0.342246
noise_aug,severe,ch4_skewness,0.47984424,0.55877473,0.078930493,0.283635,0.164492,0.838338
noise_aug,severe,ch4_tooth_rms_cv,0.090909472,0.10600252,0.015093051,0.637160,0.166023,0.532908
noise_aug,severe,ch4_tpf_amp_ratio,0.12756172,0.14197735,0.014415634,0.174488,0.113009,0.192513
noise_aug,severe,ch5_band0_frac,0.10491998,0.16821622,0.063296234,0.419516,0.603281,0.466680
noise_aug,severe,ch5_band1_frac,0.1260663,0.11586245,-0.010203853,-0.140911,-0.080940,0.482106
noise_aug,severe,ch5_band2_frac,0.16424447,0.15589606,-0.0083484129,-0.083459,-0.050829,0.368984
noise_aug,severe,ch5_band3_frac,0.11588483,0.099119518,-0.016765307,-0.350965,-0.144672,0.371658
noise_aug,severe,ch5_band4_frac,0.30545003,0.34456141,0.039111379,0.246721,0.128045,0.259358
noise_aug,severe,ch5_band5_frac,0.040969138,0.040017098,-0.00095203981,-0.037046,-0.023238,0.486014
noise_aug,severe,ch5_crest,1.4835469,1.50531,0.021763137,0.090957,0.014670,0.507404
noise_aug,severe,ch5_kurtosis,3.0960516,3.71126,0.61520841,0.886609,0.198707,0.727478
noise_aug,severe,ch5_rms,0.26161945,0.26834536,0.0067259144,0.059537,0.025709,0.553476
noise_aug,severe,ch5_skewness,0.53375757,0.76690956,0.23315199,0.587424,0.436813,0.549568
noise_aug,severe,ch5_tooth_rms_cv,0.092870147,0.11578356,0.022913413,0.455668,0.246725,0.622583
noise_aug,severe,ch5_tpf_amp_ratio,0.10717617,0.13422667,0.027050495,0.301980,0.252393,0.291444
noise_aug,severe,energy_frac_ch0,0.060117685,0.060854584,0.00073689934,0.090556,0.012258,0.512958
noise_aug,severe,energy_frac_ch1,0.91886032,0.92558314,0.0067228213,0.273129,0.007316,0.641711
noise_aug,severe,energy_frac_ch2,0.0080881008,0.0092695215,0.0011814207,0.124902,0.146069,0.635130
noise_aug,severe,energy_frac_ch3,0.0010628536,0.0013714052,0.00030855162,0.371276,0.290305,0.825586
noise_aug,severe,energy_frac_ch4,0.00094984231,0.00085467706,-9.516525e-05,-0.155619,-0.100191,0.619704
noise_aug,severe,energy_frac_ch5,0.0012894378,0.0011284563,-0.00016098148,-0.138372,-0.124846,0.741670
noise_aug,severe,high_band_frac,0.0076498361,0.0084178063,0.00076797023,0.251572,0.100390,0.600987
noise_aug,severe,total_rms,3.3177083,2.9672817,-0.35042665,-0.310622,-0.105623,0.400452
