dataset,split,baseline,n_real,seed,actual_real_per_class,n_syn,acc,macro_f1,per_class_f1_json,confusion_json,class_names_json
CWRU,within_load0,custom_pool,5,0,"{""0"":5,""1"":5,""2"":5,""3"":5}",152,0.5523,0.5796,"{""healthy"":0.8780487804878049,""IR"":0.2786885245901639,""B"":0.6176470588235294,""OR"":0.5441176470588235}","[[36,0,0,0],[0,17,4,51],[0,9,42,21],[10,24,18,74]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,custom_pool,5,1,"{""0"":5,""1"":5,""2"":5,""3"":5}",152,0.5065,0.5345,"{""healthy"":0.96,""IR"":0.14,""B"":0.5684210526315789,""OR"":0.46963562753036436}","[[36,0,0,0],[0,7,18,47],[0,2,54,16],[3,19,46,58]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,custom_pool,5,2,"{""0"":5,""1"":5,""2"":5,""3"":5}",152,0.5915,0.6540,"{""healthy"":1.0,""IR"":0.5034013605442177,""B"":0.6171428571428571,""OR"":0.4954128440366973}","[[36,0,0,0],[0,37,14,21],[0,1,54,17],[0,37,35,54]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,custom_pool,5,3,"{""0"":5,""1"":5,""2"":5,""3"":5}",152,0.6111,0.6682,"{""healthy"":1.0,""IR"":0.45517241379310347,""B"":0.6666666666666666,""OR"":0.5508474576271186}","[[36,0,0,0],[0,33,10,29],[0,3,53,16],[0,37,24,65]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,custom_pool,5,4,"{""0"":5,""1"":5,""2"":5,""3"":5}",152,0.6013,0.6619,"{""healthy"":1.0,""IR"":0.543046357615894,""B"":0.5901639344262295,""OR"":0.5145631067961165}","[[36,0,0,0],[0,41,14,17],[0,8,54,10],[0,30,43,53]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,custom_pool,5,5,"{""0"":5,""1"":5,""2"":5,""3"":5}",152,0.5915,0.6494,"{""healthy"":1.0,""IR"":0.4397163120567376,""B"":0.631578947368421,""OR"":0.5263157894736842}","[[36,0,0,0],[0,31,14,27],[0,3,54,15],[0,35,31,60]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,custom_pool,5,6,"{""0"":5,""1"":5,""2"":5,""3"":5}",152,0.5163,0.5397,"{""healthy"":0.9863013698630136,""IR"":0.10309278350515463,""B"":0.5714285714285714,""OR"":0.4980237154150198}","[[36,0,0,0],[0,5,19,48],[0,2,54,16],[1,18,44,63]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,custom_pool,5,7,"{""0"":5,""1"":5,""2"":5,""3"":5}",152,0.6373,0.6659,"{""healthy"":0.8674698795180723,""IR"":0.549618320610687,""B"":0.65,""OR"":0.5966386554621849}","[[36,0,0,0],[0,36,12,24],[0,3,52,17],[11,20,24,71]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,custom_pool,5,8,"{""0"":5,""1"":5,""2"":5,""3"":5}",152,0.5458,0.5672,"{""healthy"":0.9,""IR"":0.22429906542056074,""B"":0.6309523809523809,""OR"":0.5136186770428015}","[[36,0,0,0],[0,12,12,48],[0,2,53,17],[8,21,31,66]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,custom_pool,5,9,"{""0"":5,""1"":5,""2"":5,""3"":5}",152,0.5719,0.6164,"{""healthy"":0.96,""IR"":0.3464566929133858,""B"":0.6265060240963856,""OR"":0.5327868852459017}","[[36,0,0,0],[0,22,12,38],[0,5,52,15],[3,28,30,65]]","[""healthy"",""IR"",""B"",""OR""]"
