dataset,split,baseline,n_real,seed,actual_real_per_class,n_syn,acc,macro_f1,per_class_f1_json,confusion_json,class_names_json
CWRU,lolo_load1,custom_pool,25,0,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.6824,0.6860,"{""healthy"":0.9613034623217923,""IR"":0.481981981981982,""B"":0.7025210084033613,""OR"":0.598314606741573}","[[236,0,0,0],[0,107,59,70],[3,8,209,16],[16,93,91,213]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load1,custom_pool,25,1,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.6120,0.6079,"{""healthy"":0.8905660377358491,""IR"":0.36585365853658536,""B"":0.6807017543859649,""OR"":0.49453551912568305}","[[236,0,0,0],[0,75,59,102],[4,2,194,36],[54,97,81,181]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load1,custom_pool,25,2,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.6619,0.6755,"{""healthy"":0.9936842105263158,""IR"":0.5039370078740157,""B"":0.6601307189542484,""OR"":0.5440494590417311}","[[236,0,0,0],[0,128,66,42],[3,15,202,16],[0,129,108,176]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load1,custom_pool,25,3,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.5986,0.6135,"{""healthy"":0.9752066115702479,""IR"":0.45427728613569324,""B"":0.49101796407185627,""OR"":0.5335120643431636}","[[236,0,0,0],[0,154,6,76],[5,91,82,58],[7,197,10,199]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load1,custom_pool,25,4,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.7235,0.7208,"{""healthy"":0.8872180451127819,""IR"":0.5515695067264574,""B"":0.7633587786259542,""OR"":0.6810810810810811}","[[236,0,0,0],[0,123,59,54],[4,11,200,21],[56,76,29,252]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load1,custom_pool,25,5,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.6619,0.6635,"{""healthy"":0.9957805907172996,""IR"":0.4079601990049751,""B"":0.6599664991624791,""OR"":0.5903771131339401}","[[236,0,0,0],[0,82,61,93],[2,1,197,36],[0,83,103,227]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load1,custom_pool,25,6,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.6494,0.6436,"{""healthy"":0.9957805907172996,""IR"":0.3651226158038147,""B"":0.615606936416185,""OR"":0.5980253878702397}","[[236,0,0,0],[0,67,100,69],[2,6,213,15],[0,58,143,212]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load1,custom_pool,25,7,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.6485,0.6648,"{""healthy"":0.9957805907172996,""IR"":0.5295404814004376,""B"":0.6141479099678456,""OR"":0.5195936139332366}","[[236,0,0,0],[0,121,61,54],[2,0,191,43],[0,100,134,179]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load1,custom_pool,25,8,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.6735,0.6612,"{""healthy"":0.9129593810444874,""IR"":0.40102827763496146,""B"":0.696588868940754,""OR"":0.6341463414634146}","[[236,0,0,0],[0,78,59,99],[3,19,194,20],[42,56,68,247]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load1,custom_pool,25,9,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.6922,0.6914,"{""healthy"":0.9147286821705426,""IR"":0.4692982456140351,""B"":0.7634408602150538,""OR"":0.6179775280898876}","[[236,0,0,0],[0,107,59,70],[3,11,213,9],[41,102,50,220]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load1,custom_pool,25,10,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.6155,0.6089,"{""healthy"":0.9874476987447699,""IR"":0.3393939393939394,""B"":0.5846994535519126,""OR"":0.5242165242165242}","[[236,0,0,0],[0,56,92,88],[3,2,214,17],[3,36,190,184]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load1,custom_pool,25,11,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.7092,0.7097,"{""healthy"":0.9129593810444874,""IR"":0.5721040189125296,""B"":0.7317880794701986,""OR"":0.6217765042979942}","[[236,0,0,0],[0,121,59,56],[3,0,221,12],[42,66,88,217]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load1,custom_pool,25,12,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.6574,0.6612,"{""healthy"":0.9094412331406551,""IR"":0.4462474645030426,""B"":0.6954813359528488,""OR"":0.5936199722607489}","[[236,0,0,0],[0,110,59,67],[2,30,177,27],[45,117,37,214]]","[""healthy"",""IR"",""B"",""OR""]"
