dataset,split,baseline,n_real,seed,actual_real_per_class,n_syn,acc,macro_f1,per_class_f1_json,confusion_json,class_names_json
CWRU,train_load0_test_load1,custom_pool,5,0,"{""0"":5,""1"":5,""2"":5,""3"":5}",152,0.6833,0.6883,"{""healthy"":0.8838951310861424,""IR"":0.5346153846153846,""B"":0.7163561076604554,""OR"":0.6184397163120567}","[[236,0,0,0],[0,139,52,45],[3,31,173,29],[59,114,22,218]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,custom_pool,5,1,"{""0"":5,""1"":5,""2"":5,""3"":5}",152,0.5941,0.6044,"{""healthy"":0.9383697813121272,""IR"":0.49429657794676807,""B"":0.5746388443017657,""OR"":0.4101694915254237}","[[236,0,0,0],[0,130,59,47],[3,45,179,9],[28,115,149,121]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,custom_pool,5,2,"{""0"":5,""1"":5,""2"":5,""3"":5}",152,0.6209,0.6366,"{""healthy"":0.9936842105263158,""IR"":0.4987405541561713,""B"":0.5266362252663622,""OR"":0.5273492286115007}","[[236,0,0,0],[0,99,74,63],[3,11,173,49],[0,51,174,188]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,custom_pool,5,3,"{""0"":5,""1"":5,""2"":5,""3"":5}",152,0.6378,0.6563,"{""healthy"":1.0,""IR"":0.49818181818181817,""B"":0.5942028985507246,""OR"":0.5329341317365269}","[[236,0,0,0],[0,137,59,40],[0,35,164,37],[0,142,93,178]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,custom_pool,5,4,"{""0"":5,""1"":5,""2"":5,""3"":5}",152,0.6378,0.6560,"{""healthy"":0.9978858350951374,""IR"":0.5077186963979416,""B"":0.6010362694300518,""OR"":0.5172981878088962}","[[236,0,0,0],[0,148,59,29],[1,53,174,8],[0,146,110,157]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,custom_pool,5,5,"{""0"":5,""1"":5,""2"":5,""3"":5}",152,0.6851,0.6979,"{""healthy"":0.9978858350951374,""IR"":0.5641025641025641,""B"":0.5845588235294118,""OR"":0.6450662739322534}","[[236,0,0,0],[0,154,52,30],[1,59,159,17],[0,97,97,219]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,custom_pool,5,6,"{""0"":5,""1"":5,""2"":5,""3"":5}",152,0.6200,0.6245,"{""healthy"":0.9273084479371316,""IR"":0.5093457943925234,""B"":0.5877437325905293,""OR"":0.4735945485519591}","[[236,0,0,0],[0,109,94,33],[3,20,211,2],[34,63,177,139]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,custom_pool,5,7,"{""0"":5,""1"":5,""2"":5,""3"":5}",152,0.6182,0.6152,"{""healthy"":0.8822429906542056,""IR"":0.5240963855421686,""B"":0.46875,""OR"":0.5857359635811836}","[[236,0,0,0],[0,174,34,28],[4,117,90,25],[59,137,24,193]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,custom_pool,5,8,"{""0"":5,""1"":5,""2"":5,""3"":5}",152,0.6307,0.6344,"{""healthy"":0.8838951310861424,""IR"":0.541871921182266,""B"":0.5870967741935483,""OR"":0.5249266862170088}","[[236,0,0,0],[0,110,72,54],[3,15,182,36],[59,45,130,179]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,custom_pool,5,9,"{""0"":5,""1"":5,""2"":5,""3"":5}",152,0.6334,0.6401,"{""healthy"":0.8872180451127819,""IR"":0.5606060606060606,""B"":0.6204379562043796,""OR"":0.4921135646687697}","[[236,0,0,0],[0,148,59,29],[5,25,170,36],[55,119,83,156]]","[""healthy"",""IR"",""B"",""OR""]"
