dataset,split,baseline,n_real,seed,actual_real_per_class,n_syn,acc,macro_f1,per_class_f1_json,confusion_json,class_names_json
CWRU,train_load0_test_load1,custom_pool,25,0,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.6869,0.6903,"{""healthy"":0.9200779727095516,""IR"":0.548936170212766,""B"":0.6815834767641996,""OR"":0.6106194690265486}","[[236,0,0,0],[0,129,60,47],[3,24,198,11],[38,81,87,207]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,custom_pool,25,1,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.6682,0.6753,"{""healthy"":0.9254901960784314,""IR"":0.5605095541401274,""B"":0.6644182124789207,""OR"":0.5508982035928144}","[[236,0,0,0],[0,132,59,45],[3,10,197,26],[35,93,101,184]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,custom_pool,25,2,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.6405,0.6508,"{""healthy"":0.9936842105263158,""IR"":0.5364891518737672,""B"":0.6198347107438017,""OR"":0.45318352059925093}","[[236,0,0,0],[0,136,100,0],[3,8,225,0],[0,127,165,121]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,custom_pool,25,3,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.6476,0.6550,"{""healthy"":0.9574036511156186,""IR"":0.5355521936459909,""B"":0.5069767441860465,""OR"":0.6200607902735562}","[[236,0,0,0],[0,177,29,30],[5,111,109,11],[16,137,56,204]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,custom_pool,25,4,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.6646,0.6136,"{""healthy"":0.9915966386554622,""IR"":0.14432989690721648,""B"":0.6344410876132931,""OR"":0.6838868388683886}","[[236,0,0,0],[0,21,109,106],[2,8,210,16],[2,26,107,278]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,custom_pool,25,5,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.6753,0.6745,"{""healthy"":0.9936842105263158,""IR"":0.4254278728606357,""B"":0.6506024096385542,""OR"":0.6282420749279539}","[[236,0,0,0],[0,87,101,48],[3,2,216,15],[0,84,111,218]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,custom_pool,25,6,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.6637,0.6431,"{""healthy"":0.9421157684630739,""IR"":0.304,""B"":0.6805555555555556,""OR"":0.6455696202531646}","[[236,0,0,0],[0,57,74,105],[3,20,196,17],[26,62,70,255]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,custom_pool,25,7,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.6994,0.7000,"{""healthy"":0.8805970149253731,""IR"":0.594017094017094,""B"":0.7524752475247525,""OR"":0.5727848101265823}","[[236,0,0,0],[0,139,61,36],[5,1,228,2],[59,92,81,181]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,custom_pool,25,8,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.6307,0.6446,"{""healthy"":0.9957805907172996,""IR"":0.48214285714285715,""B"":0.5683563748079877,""OR"":0.5321375186846039}","[[236,0,0,0],[0,108,65,63],[2,34,185,15],[0,70,165,178]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,custom_pool,25,9,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.6780,0.6903,"{""healthy"":0.989517819706499,""IR"":0.5311871227364185,""B"":0.6366906474820144,""OR"":0.6039325842696629}","[[236,0,0,0],[0,132,59,45],[3,17,177,39],[2,112,84,215]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,train_load0_test_load1,custom_pool,25,10,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.6592,0.6573,"{""healthy"":0.9957805907172996,""IR"":0.4053333333333333,""B"":0.6568483063328424,""OR"":0.5714285714285714}","[[236,0,0,0],[0,76,67,93],[2,7,223,4],[0,56,153,204]]","[""healthy"",""IR"",""B"",""OR""]"
