method,class,n,verifier_pass_rate,rms_mean,rms_ref_median,kurtosis_mean,kurtosis_ref_median,crest_mean,crest_ref_median,band_l1_mean,psd_w1_mean,psd_w1_p90,env_prominence_mean,nn_syn_real_mean,nn_syn_real_p05
rule_smoke_v5,healthy,13,1.0,0.07554435729980469,0.07337278872728348,2.7256028285393348,2.7457573413848877,3.231222050356287,3.1566358012155713,0.07718876404578842,29.29025658094808,40.16065765616102,,0.11614799900696827,0.10796192437410354
rule_smoke_v5,IR,37,1.0,0.29999696725123637,0.2987423539161682,11.749225204055374,5.936953544616699,6.794133453527015,5.514186774803054,0.037668102738428404,229.59054723406544,242.7353586708643,9.322082845423136,0.5309463578301508,0.5085675239562988
rule_smoke_v5,B,31,1.0,0.13986678854111703,0.13869181275367737,8.269646875319943,3.6600239276885986,6.408487251922037,4.140568338906324,0.05203210198675918,77.33157749883098,99.05781916128963,9.622778521227344,0.24658003016825644,0.23095295578241348
rule_smoke_v5,OR,40,1.0,0.39276854544878004,0.39072805643081665,10.215048956871033,7.427388668060303,5.868996136374265,5.4573824212598225,0.09606452781756178,209.6749807207038,220.74710990921906,9.451082714519824,0.6220974728465081,0.590259101986885
llm_combined_v3,healthy,42,1.0,0.07348443461315972,0.07337278872728348,2.6023829721269154,2.7457573413848877,3.1091256137526866,3.1566358012155713,0.015076934226757805,34.585516192094666,43.040046484417346,,0.14863437627043044,0.14458882585167884
llm_combined_v3,IR,23,1.0,0.4326086912466132,0.2987423539161682,4.187769008719402,5.936953544616699,4.537066100834635,5.514186774803054,0.037865165131170296,217.66530707798168,231.27510001892637,6.092617047953982,0.7179310555043428,0.6029614925384521
llm_combined_v3,B,23,1.0,0.3967391330262889,0.13869181275367737,3.098943979843803,3.6600239276885986,3.7156325517598803,4.140568338906324,0.0530293236454437,67.11435162610894,85.68071162297993,6.672822590552101,0.6345988874850066,0.2544293075799942
llm_combined_v3,OR,25,1.0,0.4899999976158142,0.39072805643081665,5.080563793182373,7.427388668060303,4.6016524801153915,5.4573824212598225,0.09635194935335617,208.7415439757962,232.9387242450909,6.3090376906089976,0.7701559400558472,0.7059301018714905
